query_image,question,options,answer,template_image,mask
DS-MVTec/bottle/image/broken_small/002.png,There is a defect in the object. What is the potential effect of the defect?,"A: It will make the bottle easier to open.
B: It will change the color of the bottle's contents.
C: It will improve the bottle's seal.
D: It will compromise the bottle's integrity.",D,MVTec-AD/bottle/train/good/012.png,DS-MVTec/bottle/image/rbg_mask/broken_small/002_rbg_mask.png
DS-MVTec/bottle/image/broken_small/003.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/083.png,DS-MVTec/bottle/image/rbg_mask/broken_small/003_rbg_mask.png
DS-MVTec/bottle/image/broken_small/003.png,There is a defect in the object. What is the type of the defect?,"A: Breakage.
B: Discoloration.
C: Contamination.
D: Deformation.",A,MVTec-AD/bottle/train/good/083.png,DS-MVTec/bottle/image/rbg_mask/broken_small/003_rbg_mask.png
DS-MVTec/bottle/image/broken_small/003.png,There is a defect in the object. What is the appearance of the defect?,"A: Smooth and consistent finish.
B: Uniform circular line without interruption.
C: Irregular metallic textures.
D: Transparent quality.",C,MVTec-AD/bottle/train/good/083.png,DS-MVTec/bottle/image/rbg_mask/broken_small/003_rbg_mask.png
DS-MVTec/bottle/image/broken_small/003.png,There is a defect in the object. How does the defect affect the bottle's appearance?,"A: It makes the bottle appear larger.
B: It enhances the aesthetic appeal.
C: It changes the color of the bottle to green.
D: It introduces a non-uniform pattern.",D,MVTec-AD/bottle/train/good/083.png,DS-MVTec/bottle/image/rbg_mask/broken_small/003_rbg_mask.png
DS-MVTec/bottle/image/broken_small/004.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-AD/bottle/train/good/149.png,DS-MVTec/bottle/image/rbg_mask/broken_small/004_rbg_mask.png
DS-MVTec/bottle/image/broken_small/004.png,There is a defect in the object. What is the type of the defect?,"A: Break or chip.
B: Coloring defect.
C: Dent.
D: Scratching.",A,MVTec-AD/bottle/train/good/149.png,DS-MVTec/bottle/image/rbg_mask/broken_small/004_rbg_mask.png
DS-MVTec/bottle/image/broken_small/004.png,There is a defect in the object. What is the appearance of the defect?,"A: A large crack.
B: A small, irregularly shaped break.
C: A puncture hole.
D: A uniform discoloration.",B,MVTec-AD/bottle/train/good/149.png,DS-MVTec/bottle/image/rbg_mask/broken_small/004_rbg_mask.png
DS-MVTec/bottle/image/broken_small/004.png,There is a defect in the object. What effect does the defect have?,"A: It interrupts the smooth rim.
B: It leaks liquid.
C: It changes the color of the bottle.
D: It emits a sound.",A,MVTec-AD/bottle/train/good/149.png,DS-MVTec/bottle/image/rbg_mask/broken_small/004_rbg_mask.png
DS-MVTec/bottle/image/broken_small/005.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/005_rbg_mask.png
DS-MVTec/bottle/image/broken_small/005.png,There is a defect in the object. Where is the defect?,"A: At the top center of the bottle's opening.
B: At the bottom center of the bottle's opening.
C: On the side wall of the bottle.
D: Outside the bottle's opening.",B,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/005_rbg_mask.png
DS-MVTec/bottle/image/broken_small/005.png,There is a defect in the object. What is the appearance of the defect?,"A: Straight and clean.
B: Bulging outward.
C: Jagged with sharp edges.
D: Smooth and rounded.",C,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/005_rbg_mask.png
DS-MVTec/bottle/image/broken_small/005.png,There is a defect in the object. What effect does the defect have on the bottle's opening?,"A: It disrupts the smooth circular rim.
B: It increases the bottle's opening size.
C: It changes the bottle's color.
D: It creates an air-tight seal.",A,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/005_rbg_mask.png
DS-MVTec/bottle/image/broken_small/006.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-AD/bottle/train/good/056.png,DS-MVTec/bottle/image/rbg_mask/broken_small/006_rbg_mask.png
DS-MVTec/bottle/image/broken_small/006.png,There is a defect in the object. What is the type of the defect?,"A: Scratch.
B: Broken or chipped area.
C: Warping.
D: Stain.",B,MVTec-AD/bottle/train/good/056.png,DS-MVTec/bottle/image/rbg_mask/broken_small/006_rbg_mask.png
DS-MVTec/bottle/image/broken_small/006.png,There is a defect in the object. Where is the defect?,"A: Top center edge of the opening.
B: Bottom of the bottle.
C: Cap of the bottle.
D: Side of the bottle.",A,MVTec-AD/bottle/train/good/056.png,DS-MVTec/bottle/image/rbg_mask/broken_small/006_rbg_mask.png
DS-MVTec/bottle/image/broken_small/006.png,There is a defect in the object. What is the appearance of the defect?,"A: A smooth indentation.
B: A circular crack.
C: Irregular, jagged edges.
D: A uniform discoloration.",C,MVTec-AD/bottle/train/good/056.png,DS-MVTec/bottle/image/rbg_mask/broken_small/006_rbg_mask.png
DS-MVTec/bottle/image/broken_small/006.png,There is a defect in the object. How does the defect affect the appearance of the object?,"A: It makes the bottle more reflective.
B: It changes the color of the bottle.
C: It increases the opacity of the bottle.
D: It disrupts the smooth circular outline.",D,MVTec-AD/bottle/train/good/056.png,DS-MVTec/bottle/image/rbg_mask/broken_small/006_rbg_mask.png
DS-MVTec/bottle/image/broken_small/007.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/119.png,DS-MVTec/bottle/image/rbg_mask/broken_small/007_rbg_mask.png
DS-MVTec/bottle/image/broken_small/007.png,There is a defect in the object. What is the type of the defect?,"A: Scratch.
B: Stain.
C: Broken area.
D: Discoloration.",C,MVTec-AD/bottle/train/good/119.png,DS-MVTec/bottle/image/rbg_mask/broken_small/007_rbg_mask.png
DS-MVTec/bottle/image/broken_small/007.png,There is a defect in the object. Where is the defect?,"A: On the top surface of the cap.
B: At the bottom of the bottle.
C: Near the center left of the bottle's neck ring.
D: Near the center right of the bottle's neck ring.",D,MVTec-AD/bottle/train/good/119.png,DS-MVTec/bottle/image/rbg_mask/broken_small/007_rbg_mask.png
DS-MVTec/bottle/image/broken_small/007.png,There is a defect in the object. How does the defect affect the object's appearance?,"A: It adds an intentional design feature.
B: It changes the color of the entire object.
C: It disrupts the smooth and consistent edge of the neck ring.
D: It causes the bottle to be completely shattered.",C,MVTec-AD/bottle/train/good/119.png,DS-MVTec/bottle/image/rbg_mask/broken_small/007_rbg_mask.png
DS-MVTec/bottle/image/broken_small/008.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/128.png,DS-MVTec/bottle/image/rbg_mask/broken_small/008_rbg_mask.png
DS-MVTec/bottle/image/broken_small/008.png,There is a defect in the object. What is the type of the defect?,"A: Contamination.
B: Discoloration.
C: Scratching.
D: Breakage.",D,MVTec-AD/bottle/train/good/128.png,DS-MVTec/bottle/image/rbg_mask/broken_small/008_rbg_mask.png
DS-MVTec/bottle/image/broken_small/008.png,There is a defect in the object. Where is the defect?,"A: At the approximate bottom center of the bottle opening.
B: Outside the bottle opening.
C: At the top center of the bottle opening.
D: On the side of the bottle opening.",A,MVTec-AD/bottle/train/good/128.png,DS-MVTec/bottle/image/rbg_mask/broken_small/008_rbg_mask.png
DS-MVTec/bottle/image/broken_small/008.png,There is a defect in the object. What is the appearance of the defect?,"A: An irregular, jagged area.
B: A smooth, round area.
C: A series of scratches.
D: A small crack with sharp edges.",A,MVTec-AD/bottle/train/good/128.png,DS-MVTec/bottle/image/rbg_mask/broken_small/008_rbg_mask.png
DS-MVTec/bottle/image/broken_small/008.png,There is a defect in the object. How does the defect area compare to the rest of the rim?,"A: It has a similar uniform outline.
B: It has a distorted outline contrasting with the rest of the rim.
C: It is smooth and blends with the rest of the rim.
D: It shows signs of contamination that matches the rim.",B,MVTec-AD/bottle/train/good/128.png,DS-MVTec/bottle/image/rbg_mask/broken_small/008_rbg_mask.png
DS-MVTec/bottle/image/broken_small/009.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/009_rbg_mask.png
DS-MVTec/bottle/image/broken_small/009.png,There is a defect in the object. What is the type of the defect?,"A: Scratched surface.
B: Discoloration.
C: Misshapen form.
D: Broken small.",D,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/009_rbg_mask.png
DS-MVTec/bottle/image/broken_small/009.png,There is a defect in the object. Where is the defect?,"A: Top center.
B: Right side.
C: Bottom center.
D: Left side.",C,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/009_rbg_mask.png
DS-MVTec/bottle/image/broken_small/009.png,There is a defect in the object. What is the appearance of the defect?,"A: Small and circular.
B: Smooth and rounded.
C: Elongated and thin.
D: Jagged and uneven.",D,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/009_rbg_mask.png
DS-MVTec/bottle/image/broken_small/009.png,There is a defect in the object. How does the defect affect the object?,"A: It adds extra weight to the bottle.
B: It distorts the circular symmetry of the bottle's opening.
C: It changes the color of the rim.
D: It makes the bottle easier to open.",B,MVTec-AD/bottle/train/good/103.png,DS-MVTec/bottle/image/rbg_mask/broken_small/009_rbg_mask.png
DS-MVTec/bottle/image/broken_small/010.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-AD/bottle/train/good/113.png,DS-MVTec/bottle/image/rbg_mask/broken_small/010_rbg_mask.png
DS-MVTec/bottle/image/broken_small/010.png,There is a defect in the object. Where is the defect?,"A: Top-left edge.
B: Bottom-left edge.
C: Center-right edge.
D: Center-left edge.",C,MVTec-AD/bottle/train/good/113.png,DS-MVTec/bottle/image/rbg_mask/broken_small/010_rbg_mask.png
DS-MVTec/bottle/image/broken_small/010.png,There is a defect in the object. What is the appearance of the defect?,"A: A smooth line.
B: A series of parallel lines.
C: An irregular, jagged texture.
D: A circular discoloration.",C,MVTec-AD/bottle/train/good/113.png,DS-MVTec/bottle/image/rbg_mask/broken_small/010_rbg_mask.png
DS-MVTec/bottle/image/broken_small/010.png,There is a defect in the object. How does the defect affect the object's appearance?,"A: Does not affect the appearance.
B: Enhances the visual symmetry.
C: Breaks the smooth line of the bottleneck's edge.
D: Makes it more aerodynamic.",C,MVTec-AD/bottle/train/good/113.png,DS-MVTec/bottle/image/rbg_mask/broken_small/010_rbg_mask.png
DS-MVTec/bottle/image/broken_small/011.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-AD/bottle/train/good/102.png,DS-MVTec/bottle/image/rbg_mask/broken_small/011_rbg_mask.png
DS-MVTec/bottle/image/broken_small/011.png,There is a defect in the object. Where is the defect?,"A: At the bottom.
B: On the center right edge.
C: On the center left edge.
D: Near the top.",C,MVTec-AD/bottle/train/good/102.png,DS-MVTec/bottle/image/rbg_mask/broken_small/011_rbg_mask.png
DS-MVTec/bottle/image/broken_small/011.png,There is a defect in the object. What is the effect of the defect on the bottle's appearance?,"A: Enhances the bottle's aesthetic.
B: No visible effect.
C: Creates a unique pattern.
D: Disrupts the smooth continuity of the bottle's rim.",D,MVTec-AD/bottle/train/good/102.png,DS-MVTec/bottle/image/rbg_mask/broken_small/011_rbg_mask.png
DS-MVTec/bottle/image/broken_small/012.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-AD/bottle/train/good/007.png,DS-MVTec/bottle/image/rbg_mask/broken_small/012_rbg_mask.png
DS-MVTec/bottle/image/broken_small/012.png,There is a defect in the object. Where is the defect?,"A: On the exterior side of the bottle.
B: On the bottom center on the interior edge of the rim.
C: On the top center of the rim.
D: On the label of the bottle.",B,MVTec-AD/bottle/train/good/007.png,DS-MVTec/bottle/image/rbg_mask/broken_small/012_rbg_mask.png
DS-MVTec/bottle/image/broken_small/012.png,There is a defect in the object. What is the effect of the defect on the bottle?,"A: It changes the color of the bottle.
B: It causes the bottle to leak.
C: It results in an irregular and rough edge.
D: It increases the weight of the bottle.",C,MVTec-AD/bottle/train/good/007.png,DS-MVTec/bottle/image/rbg_mask/broken_small/012_rbg_mask.png
DS-MVTec/bottle/image/broken_small/013.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/069.png,DS-MVTec/bottle/image/rbg_mask/broken_small/013_rbg_mask.png
DS-MVTec/bottle/image/broken_small/013.png,There is a defect in the object. What is the type of the defect?,"A: Scratch.
B: Breakage.
C: Dent.
D: Stain.",B,MVTec-AD/bottle/train/good/069.png,DS-MVTec/bottle/image/rbg_mask/broken_small/013_rbg_mask.png
DS-MVTec/bottle/image/broken_small/013.png,There is a defect in the object. Where is the defect?,"A: On the bottle's cap.
B: On the base of the bottle.
C: On the left side of the bottle's neck.
D: On the upper right section of the bottle's neck.",D,MVTec-AD/bottle/train/good/069.png,DS-MVTec/bottle/image/rbg_mask/broken_small/013_rbg_mask.png
DS-MVTec/bottle/image/broken_small/013.png,There is a defect in the object. What is the appearance of the defect?,"A: A jagged and irregular edge.
B: A circular crack.
C: A linear warp.
D: A smooth and uniform indentation.",A,MVTec-AD/bottle/train/good/069.png,DS-MVTec/bottle/image/rbg_mask/broken_small/013_rbg_mask.png
DS-MVTec/bottle/image/broken_small/014.png,Is there any defect in the object?,"A: Yes.
B: No.",A,MVTec-AD/bottle/train/good/136.png,DS-MVTec/bottle/image/rbg_mask/broken_small/014_rbg_mask.png
DS-MVTec/bottle/image/broken_small/014.png,There is a defect in the object. What is the type of the defect?,"A: Broken area.
B: Seal imperfection.
C: Label misalignment.
D: Color inconsistency.",A,MVTec-AD/bottle/train/good/136.png,DS-MVTec/bottle/image/rbg_mask/broken_small/014_rbg_mask.png
DS-MVTec/bottle/image/broken_small/014.png,There is a defect in the object. Where is the defect?,"A: On the bottom of the bottle.
B: On the bottle cap.
C: Near the center-left of the bottle's threaded rim.
D: Inside the bottle.",C,MVTec-AD/bottle/train/good/136.png,DS-MVTec/bottle/image/rbg_mask/broken_small/014_rbg_mask.png
DS-MVTec/bottle/image/broken_small/014.png,There is a defect in the object. How does the defect contrast with the surrounding area?,"A: It is the same color as the surrounding area.
B: It is semi-transparent compared to the opaque surroundings.
C: It blends in seamlessly with the surroundings.
D: It stands out against the dark, copper-toned color of the rim.",D,MVTec-AD/bottle/train/good/136.png,DS-MVTec/bottle/image/rbg_mask/broken_small/014_rbg_mask.png
DS-MVTec/bottle/image/broken_small/015.png,Is there any defect in the object?,"A: No.
B: Yes.",B,MVTec-AD/bottle/train/good/201.png,DS-MVTec/bottle/image/rbg_mask/broken_small/015_rbg_mask.png
DS-MVTec/bottle/image/broken_small/015.png,There is a defect in the object. Where is the defect?,"A: Bottom left.
B: Top right.
C: Center.
D: Bottom right.",B,MVTec-AD/bottle/train/good/201.png,DS-MVTec/bottle/image/rbg_mask/broken_small/015_rbg_mask.png
DS-MVTec/bottle/image/broken_small/015.png,There is a defect in the object. What is the appearance of the defect?,"A: Cracked surface.
B: Large, uniform hole.
C: Circular discoloration.
D: Small, irregularly shaped break.",D,MVTec-AD/bottle/train/good/201.png,DS-MVTec/bottle/image/rbg_mask/broken_small/015_rbg_mask.png
DS-MVTec/bottle/image/broken_small/015.png,There is a defect in the object. How does the defect affect the object?,"A: It alters the object's capacity.
B: It changes the color of the object.
C: It disrupts the smooth contour of the opening.
D: It creates a reflective surface.",C,MVTec-AD/bottle/train/good/201.png,DS-MVTec/bottle/image/rbg_mask/broken_small/015_rbg_mask.png
